Dossiernummer;Projectcode;Dossier datum aanvraag;Dossier dienst;Dossiertype;Dossier districten;Dossier cluster;Dossier onderwerp;Aard der werken;Bouwheer;Dossierverantwoordelijke voornaam + naam;Ontwerper voornaam + naam;Ingenieur voornaam + naam;Partners;Beleidsdoelstellingen;Dossier extra kenmerk;Totaal raming intern;Dossier status;Dossier toestand;Dossier klasse;Dossier actieve fases;Status planning;Actief planningsblok;Meerjarenplanning?;Jaartal meerjarenplanning;Klasse ontwerp;Subklasse ontwerp;Geplande startdatum ontwerp;Geplande einddatum ontwerp;Effectieve einddatum ontwerp;Klasse gunning;Subklasse gunning;Geplande startdatum Gunning;Geplande einddatum Gunning;Effectieve einddatum Gunning;Geplande startdatum Werf;Effectieve startdatum werf;Geplande einddatum Werf;Effectieve einddatum Werf;Dossier einddatum;Sperperiode?;Einddatum sperperiode;URL A-stad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10030;M02276;01-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Kroonstraat;Aanleg verlichting, Bodemonderzoek, Externe studieopdracht archeologie, Nutsvoorzieningen, Rioleringswerken, Sloopexpert, Sondering, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Jaana Perdieus;Kristel Drubbel;DISTRICT BORGERHOUT , PROXIMUS NV OR, RIO-LINK NV;district Borgerhout,1SBO05,1SBO0501,1SBO050102/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050304/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050305;PRIORITEIT UITVOERING 2016;754.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2016;Intern;Small;03-11-2014;30-08-2016;06-09-2016;Intern;Open aanbesteding;10-09-2016;10-03-2018;27-02-2018;24-09-2018;24-09-2018;01-06-2019;01-07-2019;;Ja;01-07-2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10031;P02395;01-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Joe Englishstraat (Aanleg speelterrein);Aanleg speelterrein, Aanleg verlichting, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking;DISTRICT BORGERHOUT ;Ellen De Schutter;Jaana Perdieus;Kristel Drubbel;DISTRICT BORGERHOUT ;district Borgerhout,1SBO04,1SBO0402,1SBO040202/ district Borgerhout,1SBO05,1SBO0501,1SBO050102/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050304;PRIORITEIT UITVOERING 2017;298.500,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2017;Intern;Medium;01-10-2011;28-05-2012;22-05-2012;Intern;Open aanbesteding;16-05-2016;24-05-2017;23-05-2017;10-07-2017;03-07-2017;20-11-2017;15-09-2017;05-09-2022;Ja;15-09-2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10033;P02390;05-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Laar (Laar Nouveau);Aanleg verlichting, Rioleringswerken, Wegeniswerken;STAD ANTWERPEN DISTRICT BORGERHOUT;Kristel Drubbel;Davy Van Laere;Kristel Drubbel;AWW/204923881, STAD ANTWERPEN DISTRICT BORGERHOUT;district Borgerhout,1SBO05,1SBO0501,1SBO050102/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302;PRIORITEIT UITVOERING 2014;;Op Schema;Afgesloten;Interne gunning;;Voltooid;;Ja;2013;Intern;Small;05-07-2012;22-07-2012;17-06-2012;Intern;Open aanbesteding;08-08-2012;19-06-2013;27-11-2013;28-01-2014;04-11-2013;27-06-2014;16-12-2013;19-07-2016;Ja;16-12-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10034;P05792;06-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Bleekhofstraat, Montensstraat;Rioleringswerken, Wegeniswerken;;;Katleen De Boe;Kristel Drubbel;DISTRICT BORGERHOUT ;district Borgerhout,1SBO05,1SBO0501,1SBO050102/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302;PRIORITEIT UITVOERING 2019;;Op Schema;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;08-10-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10036;P03097;06-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Te Boelaarlei (afsluiting door pleintje);Aanleg verlichting, Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Emmy Camps;Kristel Drubbel;DISTRICT BORGERHOUT , RIO-LINK NV;district Borgerhout,1SBO05,1SBO0501,1SBO050102;PRIORITEIT UITVOERING 2014;330.500,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2014;Intern;Medium;14-03-2011;17-09-2013;11-02-2014;Intern;Open aanbesteding;31-03-2014;26-11-2014;18-11-2014;12-01-2015;12-01-2015;12-04-2015;22-04-2015;23-05-2019;Ja;22-04-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10040;;07-06-2012;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Sint-Jan Vianneystraat;Wegeniswerken;;;Emmy Camps;Joppe Balbaert;DISTRICT WILRIJK , GRONTMIJ VLAANDEREN;;;;Plandatum overschreden;In wacht;Ontwerp door partner;Projectdefinitie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10042;P02559;07-06-2012;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Kloosterstraat (riolering);Rioleringswerken, Wegeniswerken;RIO-LINK NV;Lies Rousseau;;Remy Van Rossem;RIO-LINK NV, STAD ANTWERPEN DISTRICT HOBOKEN;ondernemen en stadsmarketing,1SLW05,1SLW0503,1SLW050303;PRIORITEIT UITVOERING 2016;;Plandatum overschreden;Stopgezet;Ontwerp door partner;Voorontwerp;In bewerking;Uitvoering;Nee;;Partner;Medium;;;;Partner;Open aanbesteding - Medium;;;;07-04-2017;;06-08-2017;;19-10-2018;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10043;P04292;07-06-2012;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Onderwijzersstraat (riolering + voetpaden in onderhoud);Aanleg verlichting, Onderhoudswerken, Rioleringswerken;RIO-LINK NV;Lies Rousseau;Jaana Perdieus;Remy Van Rossem;DISTRICT HOBOKEN , RIO-LINK NV;district Hoboken,1SHO01,1SHO0102,1SHO010201/ district Hoboken,1SHO01,1SHO0102,1SHO010202;PRIORITEIT UITVOERING 2018;40.859,26;Plandatum overschreden;Stopgezet;Intern ontwerp;Projectdefinitie;In bewerking;Sperperiode;Ja;2018;Partner;Small;;;;Geen;Geen;;;;31-07-2018;31-07-2018;31-10-2018;11-10-2018;02-12-2019;Ja;11-10-2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10045;;11-06-2012;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Sint-Bernardsesteenweg (kruispunten);Wegeniswerken;STAD ANTWERPEN DISTRICT HOBOKEN;;Katleen De Boe;Kristel Drubbel;AWV ANTWERPEN, MINISTERIES VAN DE VLAAMSE GEMEENSCHAP (KON MUSEUM SCHONE KUNST. A'PEN), STAD ANTWERPEN DISTRICT HOBOKEN;;PRIORITEIT UITVOERING 2014;;Plandatum overschreden;Stopgezet;Intern ontwerp;Projectdefinitie;;;;;;;;;;;;;;;;;;;22-03-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10046;00000;11-06-2012;Publieke Ruimte;Investeringsproject;Merksem;Noord;Recreatiedomein Distelhoek (fase 3a: sportterrein - skateterrein en trapveld);Aanleg sportterrein, Bodemonderzoek, Externe studieopdracht archeologie, Veiligheidscoördinator ontwerp;DISTRICT MERKSEM;Lindsey Pauwels;Jill Buytaert;Olivier Elsen;DISTRICT MERKSEM;;PRIORITEIT UITVOERING 2017;269.000,00;Plandatum overschreden;Stopgezet;Interne gunning;Aanbestedingsdossier, Aanbestedingsdossier sport & spel, Vergunning;In bewerking;Gunning;Ja;2017;Intern;Small;19-11-2015;28-07-2016;23-06-2016;Intern;Werkenwedstrijd (Design & Build);24-06-2016;20-02-2017;;23-05-2017;;22-08-2017;;07-11-2019;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10047;P03848;12-06-2012;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Neerlandweg (parkeerplaatsen);Grondverwerking, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken, Wegeniswerken;DISTRICT WILRIJK ;Patrick Cuyvers;Pieter-Jan Bruynseels;Danny Busschots;DISTRICT WILRIJK , STAD ANTWERPEN GEMEENTE;district Wilrijk,1SWI01,1SWI0102,1SWI010201;PRIORITEIT UITVOERING 2016;359.588,08;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2016;Intern;Medium;11-03-2013;10-08-2014;04-08-2014;Intern;Open aanbesteding;10-08-2014;31-01-2016;22-01-2016;21-03-2016;21-03-2016;22-08-2016;12-10-2016;21-08-2019;Ja;12-10-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10048;P04261;13-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Charlottalei;Aanleg verlichting, Bodemonderzoek, Grondverwerking, Rio-link / huisaansluitingen, Sondering, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT ANTWERPEN ;Isa Jollings;Julie Vilé;Joppe Balbaert;DISTRICT ANTWERPEN , RIO-LINK NV;district Antwerpen,1SAN02,1SAN0201,1SAN020101/ district Antwerpen,1SAN02,1SAN0201,1SAN020102/ stadsontwikkeling,1HMB01,1HMB0101,1HMB010102/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050305/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050307/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050308;PRIORITEIT UITVOERING 2017;1.069.200,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2016;Intern;Medium;05-07-2012;09-12-2015;15-02-2016;Intern;Open aanbesteding;16-02-2016;12-04-2017;27-03-2017;26-08-2017;26-08-2017;20-04-2018;20-04-2018;28-03-2023;Ja;20-04-2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10049;P03218;13-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Kauwenstraatje, Kleine Kauwenberg;Aanleg verlichting, Bodemonderzoek, Rioleringswerken, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT ANTWERPEN ;Falk Bandelow;Bob Lens;Gert De Wilde;DISTRICT ANTWERPEN , FLUVIUS SYSTEM OPERATOR CVBA, PROXIMUS NV OR, Rio-Link NV;district Antwerpen,1SAN02,1SAN0201,1SAN020101/ district Antwerpen,1SAN02,1SAN0201,1SAN020102/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050304/ stadsontwikkeling,1SWN05,1SWN0504,1SWN050402;PRIORITEIT UITVOERING 2016;290.000,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2015;Intern;Medium;08-10-2013;03-08-2014;16-06-2014;Intern;Open aanbesteding;01-12-2014;06-01-2016;25-04-2016;05-09-2016;05-09-2016;19-12-2016;27-01-2017;21-08-2020;Ja;27-01-2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10050;;13-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Brederodestraat, Troonplaats (bestratingswerken);Aanleg verlichting, Externe opmeting, Kunstwerk (bv: brug, tunnel, kade, fontein, standbeeld,...), Sondering, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Evelyn Adriaensen;Channah De Bens;Hakim Chadli;DISTRICT ANTWERPEN, STAD ANTWERPEN GEMEENTE;;PRIORITEIT UITVOERING 2014;0,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2014;Geen;Geen;;;;Geen;Geen;;;;20-01-2014;20-01-2014;29-08-2014;05-09-2014;20-11-2018;Ja;05-09-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10052;P06124;14-06-2012;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Blarenstraat, Dorpstraat, Kloosterstraat (ExT-OU - module 10);Aanleg groenzone, Aanleg verlichting, Bodemonderzoek, Externe studieopdracht, Rioleringswerken, Sondering, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Isabelle Declerck;Julie Weyts;Isabelle Declerck;DISTRICT ANTWERPEN , DISTRICT EKEREN , MINISTERIES VAN DE VLAAMSE GEMEENSCHAP , MO KA BVBA, RIO-LINK NV, S.W.S.L., STAD ANTWERPEN GEMEENTE, VECTRIS;District Ekeren,2EKE01,2EKE0101,2EKE010102/ ondernemen en stadsmarketing,1SLW05,1SLW0503,1SLW050303/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302;PRIORITEIT UITVOERING 2017;2.469.498,72;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2016;Intern;Large;21-06-2012;01-10-2014;16-12-2014;Intern;Open aanbesteding;01-07-2015;15-08-2016;07-11-2016;16-01-2017;13-01-2017;01-02-2018;16-02-2018;;Ja;16-02-2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10053;P06122;18-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen, Berchem, Borgerhout, Deurne, Merksem, Wilrijk;Noord;Berkenrijslaan, Dokter Veeckmanslaan, Groenenborgerlaan, Groenenborgerlaan, Heistraat, Kardinaal Cardijnplein, Ringlaan, Ruggeveldlaan, Vosstraat, Vosstraat, Vosstraat, Winkelstap (districtenroute);Aanleg verlichting, Veiligheidscoördinator verwezenlijking, Wegeniswerken;BEHEERSMAATSCHAPPIJ ANTWERPEN MOBIEL NV OR;Michel Gerits;Michel Gerits;Danny Busschots;BEHEERSMAATSCHAPPIJ ANTWERPEN MOBIEL NV OR, BEHEERSMAATSCHAPPIJ ANTWERPEN MOBIEL NV OR, DISTRICT ANTWERPEN , DISTRICT BERCHEM , DISTRICT BORGERHOUT , DISTRICT DEURNE , DISTRICT WILRIJK , STAD ANTWERPEN GEMEENTE;district Antwerpen,1SAN02,1SAN0201,1SAN020101/ district Berchem,1SBE02,1SBE0204,1SBE020402/ District Berchem,2BER01,2BER0102,2BER010201/ district Borgerhout,1SBO05,1SBO0501,1SBO050102/ district Deurne,1SDE01,1SDE0101,1SDE010103/ district Wilrijk,1SWI01,1SWI0102,1SWI010201/ District Wilrijk,2WIL01,2WIL0107,2WIL010701/ stadsontwikkeling,1HWN01,1HWN0101,1HWN010103/ stadsontwikkeling,1SWN05,1SWN0503,1SWN050302;PRIORITEIT UITVOERING 2015;4.597.456,40;Plandatum overschreden;Lopend;Uitvoering door partner;Natraject;Voltooid;Sperperiode;Ja;2015;Partner;Large;15-09-2012;24-03-2013;13-03-2015;Partner;Open aanbesteding - Extra large;01-09-2015;03-05-2017;30-06-2017;02-10-2017;01-09-2017;10-06-2019;10-06-2019;;Ja;10-06-2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10054;M00005;19-06-2012;Publieke Ruimte;Investeringsproject;Deurne;Noord;Langveldstraat, Florent Pauwelslei (speelterrein Jos Van Geellaan);Aanleg speelterrein, Aanleg verlichting;DISTRICT DEURNE ;Els Proost;Jill Buytaert;Bart Tuerlinckx;DISTRICT DEURNE ;district Deurne,1SDE01,1SDE0101,1SDE010106;PRIORITEIT UITVOERING 2014;92.463,90;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2014;Intern;Small;19-06-2012;22-10-2013;12-09-2013;Intern;Open aanbesteding;12-09-2013;29-06-2014;16-06-2014;01-09-2014;24-10-2014;21-10-2014;09-12-2014;20-11-2018;Ja;09-12-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10055;M00006;19-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Berchemlei;Wegeniswerken;DISTRICT BORGERHOUT ;Kristel Drubbel;Emmy Camps;Kristel Drubbel;DISTRICT BORGERHOUT , MACOBO BVBA;district Borgerhout,1SBO05,1SBO0501,1SBO050102;PRIORITEIT UITVOERING 2014;89.100,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2014;Intern;Small;01-12-2011;23-10-2012;17-07-2013;Intern;Deelopdracht;18-09-2013;17-03-2014;16-06-2014;16-06-2014;16-06-2014;28-10-2014;02-10-2014;23-05-2019;Ja;02-10-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10057;M00007;19-06-2012;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Antwerpsebaan, Molenakker, Monnikenhofstraat (Rio-link project RI3BZ015);Rioleringswerken, Wegeniswerken;RIO-LINK NV;Frederick Bruneel;;Peter De Pauw;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT, RIO-LINK NV;district Berendrecht, Zandvliet, Lillo,1SBL01,1SBL0102,1SBL010201;PRIORITEIT UITVOERING 2016;18.670,00;Op Schema;Afgesloten;Uitvoering door partner;;Voltooid;;Ja;2014;Partner;Medium;13-12-2013;24-04-2014;03-11-2014;Partner;Open aanbesteding - Medium;03-11-2014;01-07-2015;18-05-2015;17-08-2015;17-08-2015;13-05-2016;06-04-2016;23-05-2019;Ja;06-04-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10058;;19-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout, Deurne;Zuid;Arthur Matthyslaan, De Borrekensstraat, Jozef Verbovenlei, Smetsstraat (VBI);Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Paule O'Kelly de Galway;Kristel Drubbel;DISTRICT BORGERHOUT , DISTRICT DEURNE , MEBUMAR BELGIE;;PRIORITEIT AFREKENING 2013;85.250,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2013;Geen;Geen;;;;Geen;Geen;;;;31-10-2013;31-10-2013;20-12-2013;17-02-2014;31-05-2018;Ja;17-02-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10059;;20-06-2012;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Helmstraat (VBI schoolomgeving);Rioleringswerken, Wegeniswerken;DISTRICT BORGERHOUT ;;;Kristel Drubbel;DISTRICT BORGERHOUT , MEBUMAR BELGIE;;PRIORITEIT UITVOERING 2017;;Plandatum overschreden;In wacht;Ontwerp door partner;Projectdefinitie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10060;M00008;20-06-2012;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Bremstraat (Schoolomgeving);Aanleg verlichting, Wegeniswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;Peter De Pauw;Paule O'Kelly de Galway;Peter De Pauw;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;district Berendrecht, Zandvliet, Lillo,1SBL01,1SBL0102,1SBL010201;PRIORITEIT UITVOERING 2014;;Op Schema;Afgesloten;Interne gunning;;Voltooid;;Ja;2014;Intern;Small;22-06-2011;25-10-2011;18-01-2013;Intern;Open aanbesteding;27-03-2013;06-02-2014;19-02-2014;17-03-2014;17-03-2014;14-08-2014;14-04-2014;02-08-2016;Ja;14-04-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10061;P05252;20-06-2012;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Kleine Bredestraat (schoolomgeving  en parking);Aanleg verlichting, Sondering, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Tom Janssens;Tom Janssens;Peter De Pauw;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;district Berendrecht, Zandvliet, Lillo,1SBL01,1SBL0103,1SBL010301/ district Berendrecht, Zandvliet, Lillo,1SBL01,1SBL0103,1SBL010302;PRIORITEIT UITVOERING 2016;344.014,83;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2016;Intern;Small;24-02-2014;06-03-2015;11-05-2015;Intern;Open aanbesteding;11-05-2015;15-01-2016;25-01-2016;18-04-2016;18-04-2016;07-06-2016;06-09-2016;20-11-2018;Ja;06-09-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10063;M01480;22-06-2012;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Cogels-Osylei;Aanleg groenzone, Aanleg verlichting, Externe studieopdracht archeologie, Rioleringswerken, Sloopexpert, Spoorwerken, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;Bonnie van der Burgh;Cedric Beck;AQUAFIN NV, AWW/204923881, DISTRICT BERCHEM , EANDIS, MONUMENT - VANDEKERCKHOVE NV, PROXIMUS NDC, STAD ANTWERPEN DISTRICT BERCHEM, VLAAMSE VERVOERMAATSCHAPPIJ - DE LIJN , WATER-LINK OPDRAVER;district Berchem,1SBE02,1SBE0204,1SBE020402/ District Berchem,2BER01,2BER0102,2BER010201;PRIORITEIT UITVOERING 2023;720.000,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier, Gunning, Gunning verlichting, Vergunning;In bewerking;Gunning;Ja;2023;Intern;Small;01-08-2019;03-10-2022;03-10-2022;Intern;Open aanbesteding;03-10-2022;20-09-2023;;19-12-2023;;26-05-2025;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10065;;26-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Bataviastraat, Dinantstraat, Sint-Laureiskaai (Brabo 2);Aanleg verlichting, Rioleringswerken, Spoorwerken, Wegeniswerken;RIO-LINK NV;Kris Wilms;;;AUTONOOM GEMEENTEBEDRIJF VR VASTGOEDBEHE (AG VESPA), DISTRICT ANTWERPEN , RIO-LINK NV;;PRIORITEIT UITVOERING 2015;;Op Schema;Stopgezet;Intake;Intake;In bewerking;Uitvoering;Ja;2015;Partner;Medium;;;;Partner;Open aanbesteding - Extra large;;;;16-02-2015;;27-05-2015;;25-07-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10066;P05288;26-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Kastanjedreef (speelterrrein Robinsontuin + beachsport + inkomzone);Aanleg groenzone, Aanleg speelterrein, Aanleg sportterrein, Aanleg verlichting;STAD ANTWERPEN GEMEENTE;Peter De Pauw;Emmy Camps;Peter De Pauw;DISTRICT ANTWERPEN , STAD ANTWERPEN GEMEENTE;cultuur, sport, jeugd en onderwijs,1SBR05,1SBR0503,1SBR050303;PRIORITEIT UITVOERING 2015;0,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2015;Intern;Medium;26-06-2012;17-11-2014;17-11-2014;Intern;Werkenwedstrijd (Design & Build);17-11-2014;03-06-2015;11-03-2015;11-05-2015;10-05-2015;10-07-2015;14-09-2015;23-05-2019;Ja;14-09-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10067;;26-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Thomas Greshamstraat (speel -en sportterrein);Aanleg speelterrein, Aanleg sportterrein;DISTRICT ANTWERPEN;Bob Lens;Bob Lens;Julie Weyts;DISTRICT ANTWERPEN;;PRIORITEIT AFREKENING 2013;;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2012;Intern;Extra small;26-06-2012;23-11-2012;21-08-2012;Intern;Open aanbesteding;18-09-2012;04-05-2013;18-04-2013;07-06-2013;07-06-2013;06-12-2013;28-11-2013;14-07-2016;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10068;P05341;26-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Vinkenstraat (speelterrein);Aanleg speelterrein, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking;DISTRICT ANTWERPEN ;Reinhilde Schmit;Bob Lens;Jens Van Damme;DISTRICT ANTWERPEN ;district Antwerpen,1SAN03,1SAN0303,1SAN030304;PRIORITEIT UITVOERING 2017;80.000,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Nee;;Geen;Geen;;;;Intern;Onderhandeling zonder bekendmaking;17-10-2016;21-05-2017;24-04-2017;14-12-2017;14-12-2017;16-02-2018;24-01-2018;29-07-2021;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10070;P05286;27-06-2012;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Zirkstraat (speelterrein);Aanleg speelterrein, Aanleg verlichting, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking;DISTRICT ANTWERPEN ;Bob Lens;Bob Lens;Hakim Chadli;DISTRICT ANTWERPEN ;district Antwerpen,1SAN02,1SAN0201,1SAN020101;PRIORITEIT UITVOERING 2015;124.022,47;Plandatum overschreden;Afgesloten;Uitvoering intern;Voorontwerp;Voltooid;;Ja;2015;Intern;Small;17-07-2012;01-04-2014;19-05-2014;Intern;Open aanbesteding;20-05-2014;20-04-2015;04-05-2015;01-06-2015;01-06-2015;17-08-2015;17-09-2015;03-02-2021;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWOU10071;;27-06-2012;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Rodekruislaan, Wapenstilstandlaan, Zurenborgbrug;Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;Emmy Camps;Julie Weyts;DISTRICT BERCHEM ;;PRIORITEIT AFREKENING 2013;;Op Schema;Afgesloten;Uitvoering intern;;In bewerking;;Ja;2012;Intern;Small;;;;Intern;Open aanbesteding;;;;03-09-2012;30-08-2012;03-12-2012;10-01-2013;23-05-2019;Ja;10-01-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
