id,dossierId,bonuNummer,referentieId,gipodId,gipodReferentie,werftype,status,sourceStatus,startDate,endDate,postcode,district,straat,huisnr,nutsBedrijf,durationDays,lat,lng,locationSource,gipodSoort,gipodType,gipodCategorie,vgwUitgestuurd,permitStatus,permitStatusSource,permitJoinConfidence,permitReferenceId,permitRefKey,permitBonuNummer,permitDossierStatus,sourceDataset
gipod-19529235-856,GIPOD-19529235,,19529235,19529235,553338984,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,VOLKERENLAAN,52,Fluvius Site Antwerpen,7,51.15340172439734,4.39028897568154,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529212-875,GIPOD-19529212,,19529212,19529212,553327239,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,BRAAMBESLEI,9,Fluvius Site Antwerpen,7,51.17380889579737,4.381034810868537,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529206-881,GIPOD-19529206,,19529206,19529206,553327092,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,BRAAMBESLEI,9,Fluvius Site Antwerpen,7,51.17380889579737,4.381034810868537,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354718-5877,GIPOD-18354718,,18354718,18354718,552909637,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,LETTERKUNDESTRAAT,166,Fluvius Site Antwerpen,7,51.1787402733046,4.3742159628937936,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354453-5929,GIPOD-18354453,,18354453,18354453,552909434,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,LETTERKUNDESTRAAT,166,Fluvius Site Antwerpen,7,51.1787402733046,4.3742159628937936,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546858-6543,GIPOD-17546858,,17546858,17546858,551617707,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,KOORNBLOEMSTRAAT,141,Fluvius Site Antwerpen,7,51.17001403761364,4.378422200157446,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546454-6587,GIPOD-17546454,,17546454,17546454,551617162,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,KOORNBLOEMSTRAAT,141,Fluvius Site Antwerpen,7,51.17001403761364,4.378422200157446,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19552296-577,GIPOD-19552296,,19552296,19552296,553441990,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,VERENIGDE NATIESLAAN,95,Fluvius Site Antwerpen,7,51.162177195866086,4.3491553852259734,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19552295-578,GIPOD-19552295,,19552295,19552295,553441989,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,VERENIGDE NATIESLAAN,95,Fluvius Site Antwerpen,7,51.162177195866086,4.3491553852259734,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19552294-579,GIPOD-19552294,,19552294,19552294,553441988,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,VERENIGDE NATIESLAAN,93,Fluvius Site Antwerpen,7,51.162219902303875,4.349231988152987,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19552293-580,GIPOD-19552293,,19552293,19552293,553441987,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,VERENIGDE NATIESLAAN,93,Fluvius Site Antwerpen,7,51.162219902303875,4.349231988152987,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19230761-4281,GIPOD-19230761,,19230761,19230761,553372643,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,HAGELANDSTRAAT,45,Fluvius Site Antwerpen,7,51.1848381083259,4.363010071462854,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362395-5787,GIPOD-18362395,,18362395,18362395,552913214,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,AARTSELAARSTRAAT,191,Fluvius Site Antwerpen,7,51.17768507763225,4.3633101881381995,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18361956-5863,GIPOD-18361956,,18361956,18361956,552912821,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2660,Hoboken,AARTSELAARSTRAAT,191,Fluvius Site Antwerpen,7,51.17768507763225,4.3633101881381995,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19223308-4333,GIPOD-19223308,BONU20251739,19223308,19223308,20317759A88604,Grondwerk,VERGUND,Concreet gepland,2026-02-16,2026-02-23,2000,Antwerpen,FRANKRIJKLEI,21,Fluvius Site Antwerpen,8,51.2174792,4.4156403,exact,Grondwerk,Elektriciteit,Categorie 2,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000051,17006,BONU20251739,In Effect,gipod_export
gipod-18836936-5093,GIPOD-18836936,BONU20251472,18836936,18836936,DOM-200/25/010-D,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-03-13,2000,Antwerpen,2000 ANTWERPEN AUGUSTIJNENSTRAAT - WERKEN AAN DRINKWATERLEIDING-L =144m,1,Water-link,26,51.217197884492904,4.397093321350056,exact,Grondwerk,Water,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000243,17216,BONU20251472,In Effect,gipod_export
gipod-18620237-5288,GIPOD-18620237,BONU20251584,18620237,18620237,6000048498,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-23,2000,Antwerpen,"G, OV, Regio – Energietransitie",0,Fluvius Site Antwerpen,8,51.213211210471336,4.403794416568995,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit,Openbare verlichting",Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000168,17137,BONU20251584,In Effect,gipod_export
gipod-17763414-6399,GIPOD-17763414,,17763414,17763414,6000048026,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-17,2000,Antwerpen,"OV, LV uitbreiding net",,Fluvius Site Antwerpen,2,51.216383923825745,4.403101428768306,exact,Grondwerk,"Elektriciteit,Openbare verlichting",Categorie 3,ja,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17388681-6739,GIPOD-17388681,,17388681,17388681,552190863,Grondwerk,VERGUND,Concreet gepland,2026-02-16,2026-02-23,2000,Antwerpen,ALLEWAERTSTRAAT,1,Fluvius Site Antwerpen,8,51.208143291100306,4.393110245005504,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19568612-427,GIPOD-19568612,,19568612,19568612,20341914-1,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-23,2018,Antwerpen,Prins Albertlei,1,Fluvius Site Antwerpen,8,51.19946782137495,4.413736784779255,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19104828-4686,GIPOD-19104828,20251601,19104828,19104828,melding 451535626,Grondwerk,VERGUND,Concreet gepland,2026-02-16,2026-02-21,2018,Antwerpen,"2018 Antwerpen Belgiëlei 138 , verzwaren aansluiting gas - Put in stoep en fietspad, hoofdleiding PE200 onder asfalten fietspad op 3m van de gevel.
Grootte van de put +-4m² :  Uitvoering ergens tweede helft februari 2026.",138,Fluvius Site Antwerpen,6,51.20516374669441,4.414830612235842,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 2,ja,AFGELEVERD,weekrapport_status,high,GW2026-000678,17675,20251601,Vergund,gipod_export
gipod-19565583-443,GIPOD-19565583,,19565583,19565583,304459502,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-16,2026-02-20,2030,Antwerpen,Ferdinand Verbieststraat,63,Fluvius Site Antwerpen,5,51.2735511701954,4.414066693886669,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18902500-4963,GIPOD-18902500,BONU20251577,18902500,18902500,6000058603,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-24,2060,Antwerpen,"G, OV, LV uitbreiding net (lengte: 458m)",0,Fluvius Site Antwerpen,9,51.222843151822715,4.4263883028871325,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit,Openbare verlichting",Categorie 1,ja,AFGELEVERD,weekrapport_status,high,GW2026-000732,17734,BONU20251577,Vergund,gipod_export
gipod-18327032-6009,GIPOD-18327032,20250804,18327032,18327032,4911585,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-27,2100,Deurne,2100 Antwerpen - (Deurne) - Bosuilplein - 1 - werken aan nutsleiding - 173m.,0,Wyre,12,51.23111960653386,4.464415296846751,exact,Grondwerk,Telecom,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000206,17177,20250804,In Effect,gipod_export
gipod-15663727-6918,GIPOD-15663727,20251625,15663727,15663727,6000028256,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-16,2100,Deurne,Moderniseren Distributiecabine (lengte: 12m),0,Fluvius Site Antwerpen,1,51.22494559392358,4.477596656627634,exact,Grondwerk,Elektriciteit,Categorie 2,ja,IN_VOORBEREIDING,weekrapport_status,high,GW2026-000875,17884,20251625,In Behandeling,gipod_export
gipod-19564813-453,GIPOD-19564813,,19564813,19564813,304447128,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-16,2026-02-20,2150,Borsbeek,de Robianostraat,45,Fluvius Site Antwerpen,5,51.19452003091604,4.483651452294768,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19569091-425,GIPOD-19569091,,19569091,19569091,304494995,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-03-03,2170,Merksem,Borrewaterstraat,98,Fluvius Site Antwerpen,16,51.24081499371261,4.443393732538954,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19086473-4703,GIPOD-19086473,,19086473,19086473,6000058716,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-16,2170,Merksem,Gemeente overgenomen (Verledding),,Fluvius Site Antwerpen,1,51.24151838823607,4.4300527607749105,exact,Grondwerk,Openbare verlichting,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18802174-5135,GIPOD-18802174,BONU20251386,18802174,18802174,6000057574,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-16,2170,Merksem,LV uitbreiding net (lengte: 98m),0,Fluvius Site Antwerpen,1,51.255824207986,4.435633385243388,exact,Grondwerk,Elektriciteit,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-107163,16944,BONU20251386,In Effect,gipod_export
gipod-18419847-5640,GIPOD-18419847,BONU20251567,18419847,18419847,202501EF01376,Grondwerk,VERGUND,Concreet gepland,2026-02-16,2026-03-14,2180,Ekeren,2950 Kapellen Lieven Gevaertstraat Kapellen open sleuf - Vloeiende open sleuf + 1 x lijnboring ter hoogte van huisnummer 5D - Antwerpsesteenweg open sleuf - Maria Theresialei open sleuf - Van de Weyngaertlei open sleuf - Van de Weyngaertplein open sleuf - Inhoud 1xDB7 Eurofiber,0,Eurofiber CAS-VOS,27,51.29963475847465,4.437741846022179,exact,Grondwerk,Telecom,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000332,17314,BONU20251567,In Effect,gipod_export
gipod-18981593-4848,GIPOD-18981593,BONU20251463,18981593,18981593,JMS/664279/1,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-03-18,2600,Berchem,2600 Antwerpen - Statiestraat - Plaatsen leidingen - 32m,164,Proximus Area 2.1,31,51.20052665645295,4.429482539469243,exact,Grondwerk,Telecom,Categorie 2,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000244,17217,BONU20251463,In Effect,gipod_export
gipod-17971454-6317,GIPOD-17971454,,17971454,17971454,6000050542,Grondwerk,IN EFFECT,In uitvoering,2026-02-16,2026-02-18,2610,Wilrijk,Initiatief Regio (lengte: 144m),,Fluvius Site Antwerpen,3,51.176688068493476,4.411480490868024,exact,Grondwerk,Elektriciteit,Categorie 1,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-17546628-6569,GIPOD-17546628,,17546628,17546628,551617455,Grondwerk,VERGUND,Concreet gepland,2026-02-16,2026-02-23,2610,Wilrijk,SINT-CAMILLUSSTRAAT,7,Fluvius Site Antwerpen,8,51.17137281000799,4.394161373836879,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546204-6615,GIPOD-17546204,,17546204,17546204,551616889,Grondwerk,VERGUND,Concreet gepland,2026-02-16,2026-02-23,2610,Wilrijk,SINT-CAMILLUSSTRAAT,7,Fluvius Site Antwerpen,8,51.17137281000799,4.394161373836879,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19015149-4814,GIPOD-19015149,20251518,19015149,19015149,CST_FTTH_ANT-WEST_FH08-BLOCK07 - JMS 490949,Grondwerk,VERGUND,Concreet gepland,2026-02-17,2026-02-26,2000,Antwerpen,2000 ANTWERPEN: Bredestraat=> Aanleg nutsleidingen en plaatsen van fiber bakken (+/-30m),2,Proximus Area 2.1.5,10,51.215538833785615,4.400875494493287,exact,Grondwerk,Telecom,Categorie 2,ja,AFGELEVERD,weekrapport_status,high,GW2026-000273,17248,20251518,Vergund,gipod_export
gipod-18821076-5107,GIPOD-18821076,,18821076,18821076,6000057783,Grondwerk,IN EFFECT,In uitvoering,2026-02-17,2026-02-26,2018,Antwerpen,"OV, Initiatief Regio (lengte: 220m)",,Fluvius Site Antwerpen,10,51.21418885212157,4.419444328092674,exact,Grondwerk,"Elektriciteit,Openbare verlichting",Categorie 1,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-18816434-5125,GIPOD-18816434,BONU20251529,18816434,18816434,DOM-201/25/008-D,Grondwerk,IN EFFECT,In uitvoering,2026-02-17,2026-03-20,2018,Antwerpen,2018 ANTWERPEN PELIKAANSTRAAT - WERKEN AAN DRINKWATERLEIDING-Cat.1,74,Water-link,32,51.21417560197315,4.4194275367298745,exact,Grondwerk,Water,Categorie 1,ja,AFGELEVERD,weekrapport_status,high,GW2026-000289,17264,BONU20251529,Vergund,gipod_export
gipod-17942074-6333,GIPOD-17942074,BONU20251447,17942074,17942074,6000050302,Grondwerk,IN EFFECT,In uitvoering,2026-02-17,2026-02-23,2018,Antwerpen,Nettransitie - Digitale connector (lengte: 847m),0,Fluvius Site Antwerpen,7,51.20841086850553,4.4034611264283825,exact,Grondwerk,Elektriciteit,Categorie 1,ja,IN_VOORBEREIDING,weekrapport_status,high,GW2026-000239,17212,BONU20251447,In Behandeling,gipod_export
gipod-19360629-2992,GIPOD-19360629,,19360629,19360629,20288934B20214,Grondwerk,VERGUND,Concreet gepland,2026-02-17,2026-02-24,2610,Wilrijk,BOOMSESTEENWEG,467,Fluvius Site Antwerpen,8,51.16312938605513,4.384227072598076,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19360627-2993,GIPOD-19360627,,19360627,19360627,20288934A20214,Grondwerk,VERGUND,Concreet gepland,2026-02-17,2026-02-24,2610,Wilrijk,BOOMSESTEENWEG,951,Fluvius Site Antwerpen,8,51.152844703194276,4.381025584459447,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19351936-3068,GIPOD-19351936,,19351936,19351936,20281389B20252,Grondwerk,VERGUND,Concreet gepland,2026-02-17,2026-02-24,2610,Wilrijk,OVERWINNINGSTRAAT,41,Fluvius Site Antwerpen,8,51.175224276413964,4.389442715408205,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19351935-3069,GIPOD-19351935,,19351935,19351935,20281389A20252,Grondwerk,VERGUND,Concreet gepland,2026-02-17,2026-02-24,2610,Wilrijk,OVERWINNINGSTRAAT,3,Fluvius Site Antwerpen,8,51.17390959854044,4.389713907671935,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-14918095-6943,GIPOD-14918095,20230684,14918095,14918095,DOM-266/23/010-D,Grondwerk,IN EFFECT,In uitvoering,2026-02-17,2026-05-26,2660,Hoboken,2660 HOBOKEN LUMBEECKSTRAAT - WERKEN AAN DRINKWATERLEIDING,0,Water-link,98,51.17577744943962,4.342532786997807,exact,Grondwerk,Water,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2024-004938,6093,20230684,Gesloten,gipod_export
gipod-19557197-543,GIPOD-19557197,,19557197,19557197,304475178A61497,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,WIPSTRAAT THV,0051,Fluvius Site Antwerpen,8,51.21167220397162,4.4224451442671615,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432396-2081,GIPOD-19432396,,19432396,19432396,553303942,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2000,Antwerpen,MAARSCHALK GÉRARDSTRAAT,29,Fluvius Site Antwerpen,7,51.212785214341274,4.402612490892173,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426398-2175,GIPOD-19426398,,19426398,19426398,553454215,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2000,Antwerpen,RIJNKAAI 27 TN01,,Fluvius Site Antwerpen,7,51.2325751880429,4.401950241873835,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266188-4052,GIPOD-19266188,,19266188,19266188,20334671H98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266187-4053,GIPOD-19266187,,19266187,19266187,20334671G98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266186-4054,GIPOD-19266186,,19266186,19266186,20334671F98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266185-4055,GIPOD-19266185,,19266185,19266185,20334671E98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266184-4056,GIPOD-19266184,,19266184,19266184,20334671D98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266183-4057,GIPOD-19266183,,19266183,19266183,20334671C98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266182-4058,GIPOD-19266182,,19266182,19266182,20334671B98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266181-4059,GIPOD-19266181,,19266181,19266181,20334671A98198,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-25,2000,Antwerpen,MONNIKENHOFSTRAAT,,Fluvius Site Antwerpen,8,51.3499044831834,4.328367537921238,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19147048-4567,GIPOD-19147048,BOJV2024-0005,19147048,19147048,553341746,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2000,Antwerpen,KATTENSTRAAT,29,Fluvius Site Antwerpen,7,51.2220642984954,4.4107561734801966,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-106705,16438,BOJV2024-0005,In Effect,gipod_export
gipod-17080802-6833,GIPOD-17080802,,17080802,17080802,552023493,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-23,2000,Antwerpen,SCHELDEKEN,12,Fluvius Site Antwerpen,6,51.2181501,4.3955335,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-19589718-116,GIPOD-19589718,,19589718,19589718,304497030,Grondwerk,IN EFFECT,In uitvoering,2026-02-18,2026-03-04,2018,Antwerpen,Lamorinierestraat,26,Fluvius Site Antwerpen,15,51.20781169059154,4.422067138465449,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19579833-234,GIPOD-19579833,,19579833,19579833,304475178-3,Grondwerk,IN EFFECT,In uitvoering,2026-02-18,2026-02-25,2018,Antwerpen,Wipstraat,44,Fluvius Site Antwerpen,8,51.21184280465956,4.422433611159611,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19579830-235,GIPOD-19579830,,19579830,19579830,304475178-2,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-18,2026-02-18,2018,Antwerpen,Wipstraat,46,Fluvius Site Antwerpen,1,51.21184274256536,4.422373795570289,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19572779-375,GIPOD-19572779,,19572779,19572779,553393841,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2018,Antwerpen,BOSDUIFSTRAAT,9,Fluvius Site Antwerpen,7,51.208777942085,4.431516926176758,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19572778-376,GIPOD-19572778,,19572778,19572778,553393838,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2018,Antwerpen,BOSDUIFSTRAAT,9,Fluvius Site Antwerpen,7,51.208777942085,4.431516926176758,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19414138-2299,GIPOD-19414138,,19414138,19414138,553358787,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2018,Antwerpen,VAN SCHOONBEKESTRAAT,32,Fluvius Site Antwerpen,7,51.204353870772465,4.407390471035862,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19335963-3268,GIPOD-19335963,,19335963,19335963,553415018,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-23,2018,Antwerpen,LANGE LOZANASTRAAT 72 TN01,,Fluvius Site Antwerpen,6,51.2048902001073,4.403160114247355,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17124206-6808,GIPOD-17124206,,17124206,17124206,552041001,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-23,2018,Antwerpen,BELGIËLEI,131,Fluvius Site Antwerpen,6,51.2068354,4.4201005,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17124205-6809,GIPOD-17124205,,17124205,17124205,552041000,Grondwerk,VERGUND,Concreet gepland,2026-02-18,2026-02-24,2018,Antwerpen,ISABELLALEI_AN,52,Fluvius Site Antwerpen,7,51.20508793370673,4.415603809751491,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
